,CHURN_PROBABILITY,CHURN_LABEL,CLIENT_TO_CONTACT,DISCOUNT,CUSTOMER_ID
635,0.9026975346954028,1,NO,0,C102597
636,0.6102440484387777,1,NO,0,C102599
637,0.8062678256431525,1,NO,0,C102600
638,0.26514782083704175,0,NO,0,C102601
639,0.08808553620525357,0,YES,40,C102603
640,0.38370636727456175,0,NO,0,C102606
641,0.6520755897061242,1,NO,0,C102608
642,0.7911660336813405,1,NO,0,C102610
643,0.937814446453687,1,NO,0,C102611
644,0.45357566124091425,0,NO,0,C102618
645,0.703351865681963,1,NO,0,C102619
646,0.5576303659108204,1,NO,0,C102626
647,0.7895747263927845,1,NO,0,C102637
648,0.7744787391991881,1,NO,0,C102640
649,0.44999227071416775,0,NO,0,C102644
650,0.32932587726529194,0,NO,0,C102645
651,0.32184615384615384,0,YES,25,C102646
652,0.7096945779570842,1,NO,0,C102648
653,0.5290627527230698,0,NO,0,C102649
654,0.9392307692307692,1,NO,0,C102650
655,0.8183244884907422,1,NO,0,C102659
656,0.861821533121644,1,NO,0,C102661
657,0.3169556402541229,0,NO,0,C102663
658,0.16871194585930518,0,YES,40,C102668
659,0.8039146894575865,1,NO,0,C102669
660,0.28363618484560593,0,NO,0,C102679
661,0.34597240105117366,0,NO,0,C102681
662,0.6773104884293631,1,NO,0,C102683
663,0.8280547660040505,1,NO,0,C102685
664,0.3692531805537125,0,NO,0,C102692
665,0.9415469739074254,1,NO,0,C102700
666,0.6405791817852079,1,NO,0,C102703
667,0.842677877847076,1,NO,0,C102704
668,0.9246159463986546,1,NO,0,C102705
669,0.12051209385210221,0,YES,35,C102708
670,0.6970181630851634,1,NO,0,C102712
671,0.695869518103698,1,NO,0,C102715
672,0.6000392439516571,1,NO,0,C102723
673,0.8117862656666496,1,NO,0,C102727
674,0.816402843743904,1,NO,0,C102731
675,0.9481193859205981,1,NO,0,C102745
676,0.19297025927937533,0,YES,25,C102749
677,0.3590879090138419,0,NO,0,C102762
678,0.21423910487058556,0,YES,45,C102763
679,0.9043272775272491,1,NO,0,C102768
680,0.4799258773225787,0,NO,0,C102788
681,0.40821337794033724,0,NO,0,C102798
682,0.9261321703425125,1,NO,0,C102800
683,0.8460336105977962,1,NO,0,C102801
684,0.4751867291890003,0,NO,0,C102807
685,0.17114222950953603,0,YES,30,C102814
686,0.8351990484621193,1,NO,0,C102816
687,0.9637217416776704,1,NO,0,C102821
688,0.6546263484672872,1,NO,0,C102823
689,0.3991818268786732,0,NO,0,C102829
690,0.8741701406608401,1,NO,0,C102836
691,0.7785144480096536,1,NO,0,C102838
692,0.2594043878462881,0,YES,35,C102844
693,0.8772805119004288,1,NO,0,C102851
694,0.2922222222222222,0,YES,30,C102853
695,0.7764786938593192,1,NO,0,C102856
696,0.49794896000397154,0,NO,0,C102859
697,0.9236749735991733,1,NO,0,C102863
698,0.7583298083698103,1,NO,0,C102870
699,0.14700523136303612,0,YES,20,C102875
700,0.9066378143270558,1,NO,0,C102881
701,0.8789449028971369,1,NO,0,C102887
702,0.7612489658454894,1,NO,0,C102889
703,0.7510514859309397,1,NO,0,C102908
704,0.10533172659646281,0,YES,45,C102911
705,0.09543086019814263,0,YES,40,C102921
706,0.7552485100580051,1,NO,0,C102931
707,0.7969731135689898,1,NO,0,C102934
708,0.6881963972732301,1,NO,0,C102935
709,0.43208982638643556,0,YES,10,C102936
710,0.22971486369067015,0,YES,25,C102943
711,0.90339468888811,1,NO,0,C102945
712,0.3337734214898081,0,NO,0,C102952
713,0.6354522491683672,1,NO,0,C102953
714,0.7559393655639639,1,NO,0,C102956
715,0.26275356992181775,0,NO,0,C102959
716,0.7841167403917086,1,NO,0,C102967
717,0.16326571766039133,0,YES,40,C102968
718,0.7801652203536213,1,NO,0,C102970
719,0.8197807834581369,1,NO,0,C102978
720,0.1409376190485482,0,YES,45,C102984
721,0.9721055967941921,1,NO,0,C102987
722,0.38494224915657005,0,YES,35,C102999
723,0.08512814844676835,0,YES,40,C103000
724,0.23804901508936385,0,NO,0,C103001
725,0.2195642429632403,0,YES,45,C103009
726,0.7112890460111578,1,NO,0,C103013
727,0.2260092347852283,0,YES,45,C103016
728,0.6055149763100184,1,NO,0,C103019
729,0.6177079365079365,1,NO,0,C103025
730,0.45454885057471267,0,YES,25,C103027
731,0.9115939428858902,1,NO,0,C103033
732,0.49350712899543736,0,NO,0,C103045
733,0.949531914893617,1,NO,0,C103046
734,0.6391552469210688,1,NO,0,C103047
735,0.6116831570749516,1,NO,0,C103052
736,0.1896372835527002,0,YES,30,C103055
737,0.5945843339914202,1,NO,0,C103060
738,0.6702661777048421,1,NO,0,C103061
739,0.964670741481375,1,NO,0,C103066
740,0.7589924609469832,1,NO,0,C103068
741,0.42242283869685804,0,NO,0,C103070
742,0.6930675800569436,1,NO,0,C103071
743,0.6214965406252602,1,NO,0,C103072
744,0.5896451725459858,1,NO,0,C103073
745,0.10863441384519507,0,YES,20,C103074
746,0.8132903314267711,1,NO,0,C103080
747,0.6795452373689931,1,NO,0,C103087
748,0.4791338269573563,0,NO,0,C103094
749,0.15796538817755387,0,YES,25,C103097
750,0.6011484279773457,1,NO,0,C103100
751,0.5185229865677266,0,NO,0,C103104
752,0.29108140887172446,0,YES,40,C103106
753,0.8078902649141371,1,NO,0,C103108
754,0.0806948695324814,0,YES,25,C103111
755,0.39854177607718955,0,NO,0,C103113
756,0.6369314133809312,1,NO,0,C103117
757,0.866574278325245,1,NO,0,C103118
758,0.6349162053484069,1,NO,0,C103123
759,0.6418833439470045,1,NO,0,C103126
760,0.6241011518092039,1,NO,0,C103128
761,0.92,1,NO,0,C103129
762,0.8045414953183827,1,NO,0,C103131
763,0.8568237592729154,1,NO,0,C103136
764,0.6440731970257828,1,NO,0,C103143
765,0.8801520407989315,1,NO,0,C103146
766,0.18136574074074077,0,YES,25,C103158
767,0.43355122563718956,0,NO,0,C103164
768,0.5892176834030569,1,NO,0,C103170
769,0.7586874877168802,1,NO,0,C103171
770,0.12150333227636136,0,YES,30,C103175
771,0.5071590337766808,0,NO,0,C103176
772,0.8118255364288595,1,NO,0,C103182
773,0.6919331911091282,1,NO,0,C103183
774,0.7869548012473655,1,NO,0,C103195
775,0.8602893846638454,1,NO,0,C103201
776,0.9157698903370705,1,NO,0,C103213
777,0.8624319950345651,1,NO,0,C103221
778,0.5808531774136689,1,NO,0,C103226
779,0.22915822258534607,0,NO,0,C103229
780,0.7669179004534199,1,NO,0,C103230
781,0.8614473684210526,1,NO,0,C103233
782,0.7755286832290976,1,NO,0,C103235
783,0.7146860418198235,1,NO,0,C103237
784,0.8735471485463455,1,NO,0,C103247
785,0.2370734678887022,0,NO,0,C103251
786,0.8162551210251057,1,NO,0,C103254
787,0.4296055055579393,0,YES,30,C103255
788,0.75220443386461,1,NO,0,C103270
789,0.9458055267276022,1,NO,0,C103274
790,0.8351301372233625,1,NO,0,C103278
791,0.794342270222323,1,NO,0,C103283
792,0.3670008231206773,0,NO,0,C103287
793,0.9069703839573209,1,NO,0,C103292
794,0.14168932585687863,0,YES,30,C103293
795,0.9352487227049059,1,NO,0,C103297
796,0.7952665013945179,1,NO,0,C103298
797,0.16537122802546406,0,YES,40,C103299
798,0.7644039235580213,1,NO,0,C103303
799,0.961045283028173,1,NO,0,C103324
800,0.5901213432038432,1,NO,0,C103326
801,0.36485682030639616,0,YES,25,C103329
802,0.5101456023335311,0,YES,5,C103333
803,0.6636709998259687,1,NO,0,C103347
804,0.7234054252383771,1,NO,0,C103349
805,0.8420568778732083,1,NO,0,C103354
806,0.5629332554641028,1,NO,0,C103361
807,0.39933661980444574,0,NO,0,C103364
808,0.4988044880784001,0,NO,0,C103367
809,0.23166095259807937,0,NO,0,C103377
810,0.6624996137838391,1,NO,0,C103380
811,0.8972,1,NO,0,C103381
812,0.522018692187777,0,NO,0,C103382
813,0.8131366991576076,1,NO,0,C103385
814,0.4170518213516366,0,NO,0,C103387
815,0.6103190252000067,1,NO,0,C103391
816,0.8668360531688503,1,NO,0,C103395
817,0.18964526776671492,0,YES,30,C103396
818,0.7752741289247038,1,NO,0,C103399
819,0.38555862477094927,0,NO,0,C103400
820,0.2416900010343009,0,YES,35,C103403
821,0.5914698406086586,1,NO,0,C103409
822,0.7881913041795789,1,NO,0,C103410
823,0.77585651088217,1,NO,0,C103412
824,0.770488638630434,1,NO,0,C103422
825,0.7545910637196167,1,NO,0,C103423
826,0.6530228336824766,1,NO,0,C103426
827,0.8263943312967208,1,NO,0,C103427
828,0.9049348035916752,1,NO,0,C103436
829,0.8802999571965422,1,NO,0,C103438
830,0.7889807955732578,1,NO,0,C103441
831,0.36632261443479663,0,NO,0,C103443
832,0.264223938087694,0,YES,40,C103444
833,0.1274931808097446,0,YES,30,C103449
834,0.5557730312489576,1,NO,0,C103459
835,0.8973394658035985,1,NO,0,C103471
836,0.833569951018316,1,NO,0,C103487
837,0.3757259096741455,0,YES,35,C103488
838,0.5605501288884658,1,NO,0,C103493
839,0.4057177083142884,0,NO,0,C103497
840,0.8141836864819916,1,NO,0,C103503
841,0.27756765760462276,0,NO,0,C103512
842,0.8640668263137211,1,NO,0,C103513
843,0.22147545434158317,0,YES,25,C103515
844,0.11392911497788306,0,YES,25,C103518
845,0.5171885658232166,0,NO,0,C103522
846,0.7993751046373616,1,NO,0,C103526
847,0.15542219718984632,0,YES,30,C103529
848,0.47442543831660094,0,NO,0,C103535
849,0.8146147782252257,1,NO,0,C103538
850,0.26639472594452657,0,YES,25,C103543
851,0.8723528138528138,1,NO,0,C103546
852,0.9282930483898219,1,NO,0,C103551
853,0.8419766577932063,1,NO,0,C103563
854,0.787109085587818,1,NO,0,C103573
855,0.43450350234347757,0,NO,0,C103581
856,0.9493915529233147,1,NO,0,C103584
857,0.9,1,NO,0,C103591
858,0.3800413378277457,0,YES,15,C103592
859,0.748387605977203,1,NO,0,C103596
860,0.5828794015866539,1,NO,0,C103603
861,0.6806890029477792,1,NO,0,C103604
862,0.6543085441766772,1,NO,0,C103615
863,0.7035543831168831,1,NO,0,C103618
864,0.5262629858745373,0,NO,0,C103619
865,0.7183070095681852,1,NO,0,C103620
866,0.6079763854763854,1,NO,0,C103622
867,0.14748679036392476,0,YES,30,C103624
868,0.08627247815831192,0,YES,25,C103627
869,0.7624689190262376,1,NO,0,C103634
870,0.7154286508865053,1,NO,0,C103636
871,0.22465578702871214,0,YES,35,C103644
872,0.7021636049270477,1,NO,0,C103648
873,0.1378516506174578,0,YES,25,C103651
874,0.8049663468225553,1,NO,0,C103652
875,0.7870625237421924,1,NO,0,C103658
876,0.29349755069724504,0,NO,0,C103670
877,0.7669376901221294,1,NO,0,C103672
878,0.06104928814846187,0,YES,30,C103675
879,0.8672141342420779,1,NO,0,C103676
880,0.5513397689157263,1,NO,0,C103679
881,0.8784262862837522,1,NO,0,C103680
882,0.8406072655927594,1,NO,0,C103686
883,0.7310453231743028,1,NO,0,C103705
884,0.3711547489402913,0,NO,0,C103709
885,0.15598510706892443,0,NO,0,C103711
886,0.6348916929629711,1,NO,0,C103712
887,0.3796389798145118,0,NO,0,C103714
888,0.7232576481249359,1,NO,0,C103716
889,0.5641538461538461,1,NO,0,C103726
890,0.9854394911384062,1,NO,0,C103728
891,0.5160178147953176,0,NO,0,C103744
892,0.6097671441448298,1,NO,0,C103746
893,0.6949740956927805,1,NO,0,C103747
894,0.9190523310348939,1,NO,0,C103749
895,0.4712533156498674,0,NO,0,C103755
896,0.8874191492638475,1,NO,0,C103759
897,0.4939110010414559,0,NO,0,C103762
898,0.9613063801112594,1,NO,0,C103766
899,0.7611531493616154,1,NO,0,C103767
900,0.11369215736667422,0,YES,35,C103769
901,0.8998160877806434,1,NO,0,C103772
902,0.9120083262712757,1,NO,0,C103776
903,0.12526341323789697,0,YES,40,C103777
904,0.2266153339083427,0,YES,25,C103784
905,0.3652332327564197,0,NO,0,C103785
906,0.6994169269502462,1,NO,0,C103787
907,0.586211832976145,1,NO,0,C103790
908,0.7995913863569143,1,NO,0,C103792
909,0.5745581778098919,1,NO,0,C103797
910,0.5100329626568764,0,YES,30,C103810
911,0.15690170031727177,0,YES,30,C103814
912,0.5933594187247533,1,NO,0,C103815
913,0.612163034959299,1,NO,0,C103817
914,0.8254256706593742,1,NO,0,C103819
915,0.431789284322029,0,NO,0,C103820
916,0.6975835970024171,1,NO,0,C103833
917,0.41780187036681155,0,YES,10,C103838
918,0.8828244640057973,1,NO,0,C103840
919,0.7168547192461117,1,NO,0,C103842
920,0.6545976433007367,1,NO,0,C103847
921,0.22161079911474565,0,YES,35,C103867
922,0.10865618588087847,0,YES,40,C103869
923,0.6972720908530201,1,NO,0,C103870
924,0.42493305860805863,0,NO,0,C103871
925,0.7093968253968254,1,NO,0,C103874
926,0.35771539972317024,0,YES,25,C103875
927,0.704390978161433,1,NO,0,C103876
928,0.49535648097488755,0,NO,0,C103879
929,0.10017023420835726,0,YES,20,C103883
930,0.7748334166769592,1,NO,0,C103888
931,0.5071411461557311,0,NO,0,C103892
932,0.19431444859650676,0,YES,25,C103896
933,0.2911768113325426,0,YES,30,C103902
934,0.8290710652494058,1,NO,0,C103904
935,0.5105456458770291,0,NO,0,C103906
936,0.8425271362958323,1,NO,0,C103910
937,0.721255890509974,1,NO,0,C103912
938,0.3251780657157692,0,NO,0,C103917
939,0.4483274797570851,0,YES,30,C103923
940,0.668545042437805,1,NO,0,C103934
941,0.16483520052190026,0,YES,40,C103935
942,0.8479351110448534,1,NO,0,C103938
943,0.6246949297811661,1,NO,0,C103939
944,0.5485904263013205,1,NO,0,C103945
945,0.5371979702813718,0,NO,0,C103946
946,0.527204968749699,0,NO,0,C103947
947,0.49270476020842063,0,NO,0,C103953
948,0.8970382710598362,1,NO,0,C103956
949,0.16796386502491933,0,YES,35,C103958
950,0.4867420487775484,0,NO,0,C103964
951,0.5456910385049887,1,NO,0,C103971
952,0.25111347317379396,0,YES,30,C103972
953,0.12199410394998629,0,YES,25,C103983
954,0.654981512012609,1,NO,0,C103988
955,0.8113340231215517,1,NO,0,C103992
956,0.7791164398571595,1,NO,0,C103995
957,0.9992090395480226,1,NO,0,C103998
958,0.7751563798776901,1,NO,0,C104001
959,0.6372938644550018,1,NO,0,C104004
960,0.5769091580681174,1,NO,0,C104005
961,0.7633156503621145,1,NO,0,C104007
962,0.29821536920951247,0,YES,25,C104011
963,0.9316381253018082,1,NO,0,C104013
964,0.5800311124408284,1,NO,0,C104016
965,0.9528396396471608,1,NO,0,C104018
966,0.8099887586035581,1,NO,0,C104021
967,0.5692186028163984,1,NO,0,C104022
968,0.29609371192807366,0,YES,30,C104025
969,0.788112128146453,1,NO,0,C104027
970,0.4305372128833659,0,YES,25,C104028
971,0.5744219360573517,1,YES,5,C104030
972,0.94,1,NO,0,C104035
973,0.6078090972557784,1,NO,0,C104038
974,0.17407252292260866,0,YES,40,C104045
975,0.7729547559226658,1,NO,0,C104046
976,0.4104355152744538,0,NO,0,C104054
977,0.34432684685155157,0,NO,0,C104057
978,0.42342167540534675,0,YES,25,C104062
979,0.7234000771661315,1,NO,0,C104068
980,0.8012532607104127,1,NO,0,C104071
981,0.8534173550776242,1,NO,0,C104088
982,0.7994803950883035,1,NO,0,C104094
983,0.13144333235825217,0,YES,40,C104098
984,0.6368127091820508,1,NO,0,C104099
985,0.5773148618952806,1,NO,0,C104100
986,0.8135105632403701,1,NO,0,C104101
987,0.6708367067751287,1,NO,0,C104105
988,0.799742865910775,1,NO,0,C104110
989,0.5351799736089419,0,NO,0,C104111
990,0.6724559595870905,1,NO,0,C104115
991,0.5629675553131244,1,NO,0,C104126
992,0.9275330734451773,1,NO,0,C104129
993,0.386849593495935,0,YES,20,C104136
994,0.28855634579180306,0,YES,30,C104139
995,0.7048932230330288,1,NO,0,C104144
996,0.74,1,NO,0,C104154
997,0.6213935547671191,1,NO,0,C104157
998,0.37204965278432267,0,YES,30,C104160
999,0.7127918531512436,1,NO,0,C104161
1000,0.6236105216622457,1,NO,0,C104162
1001,0.6204689654800631,1,NO,0,C104163
1002,0.7311526523171666,1,NO,0,C104166
1003,0.89,1,NO,0,C104169
1004,0.941417473677845,1,NO,0,C104173
1005,0.8323219183760077,1,NO,0,C104175
1006,0.6404930363907808,1,NO,0,C104178
1007,0.9068706870078098,1,NO,0,C104182
1008,0.4937311424636423,0,NO,0,C104188
1009,0.8563286861790356,1,NO,0,C104192
1010,0.6306667678366529,1,NO,0,C104200
1011,0.2688257104538535,0,YES,30,C104204
1012,0.9605505398174321,1,NO,0,C104205
1013,0.43695483894758846,0,NO,0,C104211
1014,0.926072463376936,1,NO,0,C104213
1015,0.24522723397198107,0,YES,40,C104219
1016,0.8521248385468894,1,NO,0,C104224
1017,0.5782290032892585,1,NO,0,C104226
1018,0.6685,1,NO,0,C104229
1019,0.29724890380625946,0,NO,0,C104230
1020,0.8001732392883392,1,NO,0,C104234
1021,0.8703640035001206,1,NO,0,C104239
1022,0.27046878488396514,0,YES,45,C104242
1023,0.8471065073754108,1,NO,0,C104245
1024,0.7631666613175443,1,NO,0,C104246
1025,0.1408687806433197,0,YES,35,C104247
1026,0.5717756596924373,1,NO,0,C104265
1027,0.8354460759947545,1,NO,0,C104266
1028,0.3315042897342678,0,NO,0,C104268
1029,0.6875165721818494,1,NO,0,C104270
1030,0.6315932565551703,1,NO,0,C104271
1031,0.3952037132543155,0,NO,0,C104275
1032,0.7613617598550029,1,NO,0,C104295
1033,0.6982711380370026,1,NO,0,C104296
1034,0.8164520288759277,1,NO,0,C104298
1035,0.5525605670067454,1,NO,0,C104301
1036,0.5974998777161998,1,NO,0,C104310
1037,0.9732798107068082,1,NO,0,C104311
1038,0.8646511627906978,1,NO,0,C104318
1039,0.3222222222222222,0,YES,40,C104328
1040,0.9478209462870901,1,NO,0,C104333
1041,0.9008168159028922,1,NO,0,C104358
1042,0.43674479047639353,0,NO,0,C104363
1043,0.6619719457013575,1,NO,0,C104366
1044,0.5459217802475367,1,NO,0,C104370
1045,0.5280175438596492,0,NO,0,C104381
1046,0.791309111523577,1,NO,0,C104383
1047,0.7905332065070914,1,NO,0,C104388
1048,0.9919183126977243,1,NO,0,C104391
1049,0.7302780686136152,1,NO,0,C104393
1050,0.8399177518852317,1,NO,0,C104397
1051,0.7149422510944481,1,NO,0,C104407
1052,0.4499863299840706,0,NO,0,C104408
1053,0.7859187329759488,1,NO,0,C104421
1054,0.5457678574774164,1,NO,0,C104425
1055,0.21898759447693605,0,YES,30,C104431
1056,0.3973049615328255,0,NO,0,C104434
1057,0.12853883640725747,0,YES,25,C104437
1058,0.537854084121822,0,NO,0,C104438
1059,0.3481951100470372,0,NO,0,C104444
1060,0.5837311288194966,1,NO,0,C104445
1061,0.5003188931230867,0,NO,0,C104447
1062,0.188983947916376,0,YES,40,C104450
1063,0.7407877656037241,1,NO,0,C104451
1064,0.6505080660735338,1,NO,0,C104452
1065,0.5089830863554716,0,NO,0,C104454
1066,0.19130924836431834,0,YES,35,C104455
1067,0.3423809523809524,0,YES,25,C104459
1068,0.5978719104520076,1,NO,0,C104462
1069,0.6764189346481209,1,NO,0,C104465
1070,0.7943801862005472,1,NO,0,C104469
1071,0.6033533809582441,1,NO,0,C104473
1072,0.8794308593106938,1,NO,0,C104478
1073,0.6527902764059773,1,NO,0,C104483
1074,0.9423966606791296,1,NO,0,C104486
1075,0.900071396844792,1,NO,0,C104491
1076,0.8741282627187954,1,NO,0,C104498
1077,0.9036286014394663,1,NO,0,C104501
1078,0.1704190739380208,0,YES,30,C104506
1079,0.9115009714096592,1,NO,0,C104509
1080,0.8499314955416001,1,NO,0,C104511
1081,0.8106157580124489,1,NO,0,C104515
1082,0.22375291689842985,0,YES,35,C104516
1083,0.8953383190770551,1,NO,0,C104518
1084,0.3564689531043107,0,NO,0,C104522
1085,0.37354970094379325,0,YES,30,C104529
1086,0.6885748330899609,1,NO,0,C104534
1087,0.6776065024150786,1,NO,0,C104537
1088,0.653542248851648,1,NO,0,C104543
1089,0.8948154484924171,1,NO,0,C104545
1090,0.4298528820280045,0,YES,25,C104547
1091,0.25378731286620543,0,YES,40,C104548
1092,0.12350052811981171,0,YES,25,C104554
1093,0.5664665004563113,1,NO,0,C104562
1094,0.60345389960959,1,NO,0,C104564
1095,0.8524737725887683,1,NO,0,C104565
1096,0.33251947383370434,0,NO,0,C104567
1097,0.9372282790703903,1,NO,0,C104570
1098,0.15765201343146798,0,YES,35,C104575
1099,0.5080649843728763,0,NO,0,C104581
1100,0.5908819812395327,1,NO,0,C104594
1101,0.764530172413793,1,NO,0,C104596
1102,0.49779296440614573,0,NO,0,C104598
1103,0.6089868163113237,1,NO,0,C104603
1104,0.6566665355103944,1,NO,0,C104611
1105,0.5866750980408527,1,NO,0,C104613
1106,0.5137076877730826,0,NO,0,C104617
1107,0.13041486630309268,0,YES,45,C104621
1108,0.7312552802920277,1,NO,0,C104623
1109,0.23643468114415367,0,YES,35,C104626
1110,0.5958797525873805,1,NO,0,C104628
1111,0.6880933012620374,1,NO,0,C104639
1112,0.6707879968717717,1,NO,0,C104640
1113,0.19025771736909025,0,YES,45,C104643
1114,0.30708202795391154,0,YES,30,C104648
1115,0.4327823036062645,0,YES,10,C104652
1116,0.5452668685995024,1,NO,0,C104658
1117,0.8357333593974754,1,NO,0,C104659
1118,0.8133649378912398,1,NO,0,C104663
1119,0.9470485218391614,1,NO,0,C104674
1120,0.3546283995106815,0,YES,40,C104676
1121,0.9791787961813434,1,NO,0,C104680
1122,0.83712129778823,1,NO,0,C104681
1123,0.6216343394718681,1,NO,0,C104682
1124,0.9079144539865205,1,NO,0,C104692
1125,0.21948224090045718,0,YES,20,C104696
1126,0.8740353884853376,1,NO,0,C104697
1127,0.5933152153570451,1,NO,0,C104704
1128,0.1559031582688999,0,YES,40,C104712
1129,0.792278315899544,1,NO,0,C104714
1130,0.7173450577200576,1,NO,0,C104715
1131,0.4078497191071828,0,NO,0,C104716
1132,0.7325292603563074,1,NO,0,C104721
1133,0.43501506687895997,0,NO,0,C104722
1134,0.5242292372573297,0,NO,0,C104737
1135,0.7234909743925213,1,NO,0,C104738
1136,0.5249908838663562,0,NO,0,C104739
1137,0.08566273498653296,0,YES,45,C104742
1138,0.7563322124195118,1,NO,0,C104743
1139,0.837191085921342,1,NO,0,C104745
1140,0.5049003156030206,0,NO,0,C104751
1141,0.8506702339572932,1,NO,0,C104753
1142,0.18436573043106871,0,YES,30,C104759
1143,0.7572784419881193,1,NO,0,C104763
1144,0.9477246859779543,1,NO,0,C104764
1145,0.7658939478533675,1,NO,0,C104771
1146,0.3975720612416459,0,NO,0,C104776
1147,0.8213680555555556,1,NO,0,C104783
1148,0.06927988970565821,0,YES,35,C104786
1149,0.8081572404669718,1,NO,0,C104790
1150,0.4174634191712026,0,YES,15,C104798
1151,0.643169447758585,1,NO,0,C104807
1152,0.8202503538625503,1,NO,0,C104809
1153,0.6484458607437703,1,NO,0,C104810
1154,0.5706426770487814,1,NO,0,C104813
1155,0.44958333333333333,0,YES,25,C104816
1156,0.2533848308668076,0,YES,30,C104817
1157,0.6460461381735333,1,NO,0,C104823
1158,0.9365459137024424,1,NO,0,C104829
1159,0.6698343125644577,1,NO,0,C104854
1160,0.8790690690493257,1,NO,0,C104857
1161,0.4817800329502693,0,NO,0,C104861
1162,0.6253891925864384,1,NO,0,C104865
1163,0.7603456513036322,1,NO,0,C104866
1164,0.7432197244426278,1,NO,0,C104868
1165,0.8989149219009639,1,NO,0,C104871
1166,0.8194146577971568,1,NO,0,C104873
1167,0.7376172872221486,1,NO,0,C104877
1168,0.5544341479905995,1,NO,0,C104878
1169,0.2852604389648018,0,YES,20,C104884
1170,0.4907163907748717,0,NO,0,C104888
1171,0.8142490226279965,1,NO,0,C104891
1172,0.2695389150351448,0,YES,45,C104898
1173,0.2538187140992032,0,NO,0,C104902
1174,0.10129009483606258,0,YES,35,C104906
1175,0.6260081053658317,1,NO,0,C104907
1176,0.8853472298406173,1,NO,0,C104908
1177,0.498747959211624,0,NO,0,C104914
1178,0.26280134912598085,0,NO,0,C104915
1179,0.9492104157139748,1,NO,0,C104920
1180,0.2582125871922562,0,NO,0,C104923
1181,0.5852837462141055,1,NO,0,C104937
1182,0.92216569985587,1,NO,0,C104940
1183,0.5297511629264846,0,NO,0,C104942
1184,0.4415320188932169,0,NO,0,C104955
1185,0.7478931144094214,1,NO,0,C104958
1186,0.2834509848463337,0,YES,35,C104966
1187,0.604473407416725,1,NO,0,C104969
1188,0.5459273170152045,1,NO,0,C104974
1189,0.8488519843229076,1,NO,0,C104979
1190,0.3370777484765488,0,YES,30,C104985
1191,0.5615637311466873,1,NO,0,C104992
1192,0.23433004471440189,0,YES,30,C104993
1193,0.7113697179475109,1,NO,0,C104994
1194,0.8404619774945524,1,NO,0,C104996
1195,0.6703028232331155,1,NO,0,C104998
1196,0.6436082415550267,1,NO,0,C105001
1197,0.8086506888393646,1,NO,0,C105014
1198,0.8353892550798221,1,NO,0,C105019
1199,0.8849653640843038,1,NO,0,C105022
1200,0.7935239899274587,1,NO,0,C105025
1201,0.7558681920571343,1,NO,0,C105027
1202,0.1432312381541433,0,YES,25,C105030
1203,0.7199035744091127,1,NO,0,C105031
1204,0.4968158081269789,0,NO,0,C105032
1205,0.6295921765784184,1,NO,0,C105035
1206,0.9262592603132467,1,NO,0,C105038
1207,0.9252226881998342,1,NO,0,C105043
1208,0.5219709995340313,0,NO,0,C105046
1209,0.3519270559505853,0,YES,35,C105047
1210,0.935,1,NO,0,C105048
1211,0.6505060685017204,1,NO,0,C105049
1212,0.7789254996732281,1,NO,0,C105055
1213,0.265098483619492,0,YES,30,C105056
1214,0.8031348915421493,1,NO,0,C105062
1215,0.2497747529854728,0,NO,0,C105065
1216,0.4698793453193872,0,NO,0,C105078
1217,0.8070757885554211,1,NO,0,C105092
1218,0.9458546069608169,1,NO,0,C105099
1219,0.7956596216283717,1,NO,0,C105104
1220,0.7885562051458183,1,NO,0,C105106
1221,0.9337209680011905,1,NO,0,C105107
1222,0.7023224738211873,1,NO,0,C105108
1223,0.7854713868759036,1,NO,0,C105111
1224,0.7284973241903547,1,NO,0,C105126
1225,0.07815061934974885,0,YES,40,C105128
1226,0.82,1,NO,0,C105140
1227,0.6659214721288848,1,NO,0,C105144
1228,0.7390358536338062,1,NO,0,C105148
1229,0.6646547471716927,1,NO,0,C105150
1230,0.6204175913671248,1,NO,0,C105151
1231,0.7407053945030914,1,NO,0,C105153
1232,0.5558571133280304,1,NO,0,C105155
1233,0.8645028780746148,1,NO,0,C105158
1234,0.3628314432438402,0,NO,0,C105168
1235,0.8623653783150408,1,NO,0,C105169
1236,0.9279596074716937,1,NO,0,C105170
1237,0.8742741805336303,1,NO,0,C105171
1238,0.34259534620296,0,YES,15,C105176
1239,0.7066339579078112,1,NO,0,C105178
1240,0.566294128138241,1,NO,0,C105180
1241,0.5265427799259338,0,NO,0,C105185
1242,0.3602315682685013,0,YES,25,C105186
1243,0.8686417516228327,1,NO,0,C105187
1244,0.8021461108547153,1,NO,0,C105196
1245,0.6200244625203766,1,NO,0,C105199
1246,0.7798093263516492,1,NO,0,C105201
1247,0.83482982821539,1,NO,0,C105209
1248,0.49693242975687146,0,NO,0,C105210
1249,0.31552784675397677,0,YES,30,C105211
1250,0.38060863582510907,0,NO,0,C105214
1251,0.585215360454233,1,NO,0,C105226
1252,0.3184295368355596,0,YES,30,C105236
1253,0.20207253712331,0,YES,40,C105238
1254,0.6667456195963978,1,NO,0,C105245
1255,0.36976647895905757,0,NO,0,C105250
1256,0.7804712105367945,1,NO,0,C105253
1257,0.9141196037240779,1,NO,0,C105262
1258,0.6051880243580857,1,NO,0,C105263
1259,0.9346369133460745,1,NO,0,C105268
1260,0.5510823638770773,1,NO,0,C105270
